zip,post_pct_change,pre_pct_change,county,state,2010 Population,area,land_area,density,CBSA,MsaName,MetroShort,2019 Population,MOE_2019,wfh_wage,wfh_emp,estab_count,density2019,lat,lon,cbd_lon,cbd_lat,CityHallLat,CityHallLon,GoogleEarthLat,GoogleEarthLon,dist_to_cbd,dist_to_city_hall,dist_to_google,pp_growth
70769,NA,NA,005,22,36084,49.09095328185328,48.43853474903475,744.9440860867298,12940,"Baton Rouge, LA Metro Area","Baton Rouge, LA",45285,2005,0.3926708225364321,0.34303133580724926,1176,934.8961572563342,30.30743,-90.940643,-91.188202,30.452801,30.446007,-91.187951,30.458283,-91.14032,28759.084657974057,28320.88764103646,25489.040472702753,NA
70785,NA,NA,063,22,20979,96.20888648648648,96.16036293436294,218.1668138494842,12940,"Baton Rouge, LA Metro Area","Baton Rouge, LA",22596,1860,0.3770217296052043,0.3290161462255207,485,234.98247417622125,30.557101,-90.819236,-91.188202,30.452801,30.446007,-91.187951,30.458283,-91.14032,37243.982812304086,37465.08510679188,32700.463051554903,NA
70791,NA,NA,033,22,24918,123.87238185328184,120.51150888030888,206.7686333987268,12940,"Baton Rouge, LA Metro Area","Baton Rouge, LA",27046,1077,0.366705330192404,0.32675298626271104,808,224.42669792527352,30.651982,-91.15444,-91.188202,30.452801,30.446007,-91.187951,30.458283,-91.14032,22407.70485735159,23153.000876989372,21604.91675506601,NA
70802,18.588272629898135,NA,033,22,27267,8.839457142857142,7.696383011583012,3542.83303715048,12940,"Baton Rouge, LA Metro Area","Baton Rouge, LA",23550,1245,0.3683677724371201,0.3326330934102395,1124,3059.8789021488906,30.444393,-91.177389,-91.188202,30.452801,30.446007,-91.187951,30.458283,-91.14032,1397.4425301588758,1029.4366466323945,3878.807433664693,NA
70805,NA,NA,033,22,29909,11.99650193050193,11.405779536679535,2622.26706239731,12940,"Baton Rouge, LA Metro Area","Baton Rouge, LA",27180,1796,0.33007285833521105,0.2855127317275976,806,2383.0023991426956,30.488966,-91.158289,-91.188202,30.452801,30.446007,-91.187951,30.458283,-91.14032,4944.138805453401,5564.978508608608,3826.0361492990737,NA
70806,18.628391947041912,0.3622730185117667,033,22,28706,8.875777606177607,8.875777606177607,3234.1955007998863,12940,"Baton Rouge, LA Metro Area","Baton Rouge, LA",28588,1110,0.385423215561939,0.3444806662137584,2360,3220.9008909937693,30.448759,-91.124753,-91.188202,30.452801,30.446007,-91.187951,30.458283,-91.14032,6105.461707233755,6072.715515153732,1831.8280784362369,18.266118928530144
70808,11.88973007941055,-0.260128170526559,033,22,32504,12.46573166023166,12.0744,2691.9764129066452,12940,"Baton Rouge, LA Metro Area","Baton Rouge, LA",33630,1498,0.430381077415031,0.3997568318071388,2132,2785.2315643013317,30.404141,-91.139138,-91.188202,30.452801,30.446007,-91.187951,30.458283,-91.14032,7177.815994592011,6608.6844383470825,6028.127590919565,12.149858249937108
70809,12.548631862671241,4.225998217137119,033,22,25050,14.849138996138995,14.831219305019305,1689.0047598124563,12940,"Baton Rouge, LA Metro Area","Baton Rouge, LA",25616,1427,0.4145732662132569,0.37033386898244064,3832,1727.1675020900557,30.394045,-91.070972,-91.188202,30.452801,30.446007,-91.187951,30.458283,-91.14032,13015.858611589105,12631.633757792137,9769.6846496217,8.322633645534122
70810,16.493103770906938,0.1442253297101974,033,22,37980,27.72233436293436,27.071238223938224,1402.9650097946208,12940,"Baton Rouge, LA Metro Area","Baton Rouge, LA",40672,1508,0.4116849010706433,0.371093227785618,2118,1502.4063422424122,30.332364,-91.091478,-91.188202,30.452801,30.446007,-91.187951,30.458283,-91.14032,16309.723227446892,15679.872562022696,14780.964144140877,16.348878441196742
70815,NA,NA,033,22,30075,9.58139305019305,9.58139305019305,3138.896384111289,12940,"Baton Rouge, LA Metro Area","Baton Rouge, LA",29374,1581,0.3598150141902094,0.3160820672429889,1368,3065.733745199834,30.455462,-91.066262,-91.188202,30.452801,30.446007,-91.187951,30.458283,-91.14032,11705.27147803601,11725.1796517246,7113.438412923699,NA
70816,12.464200233828468,-0.9564848674034742,033,22,43194,16.19787799227799,15.936746332046331,2710.3399338887352,12940,"Baton Rouge, LA Metro Area","Baton Rouge, LA",42917,1886,0.38016820028063686,0.33484827775425935,2831,2692.958719792167,30.431812999999998,-91.021967,-91.188202,30.452801,30.446007,-91.187951,30.458283,-91.14032,16124.229805533956,16008.697286152834,11734.35680300683,13.420685101231943
70817,16.549455248540433,-0.4455708963909305,033,22,31192,26.080258687258688,25.751618146718148,1211.2636892286005,12940,"Baton Rouge, LA Metro Area","Baton Rouge, LA",34438,1674,0.4057086937654156,0.3581692629815803,1268,1337.3140205711254,30.375106,-90.98042,-91.188202,30.452801,30.446007,-91.187951,30.458283,-91.14032,21741.60129992939,21430.203905598457,17926.4839537415,16.995026144931362
70820,NA,NA,033,22,17222,21.85312277992278,19.00953861003861,905.9662284967484,12940,"Baton Rouge, LA Metro Area","Baton Rouge, LA",19218,1599,0.4084449923818813,0.37891458984457294,211,1010.9661467454716,30.365042,-91.204051,-91.188202,30.452801,30.446007,-91.187951,30.458283,-91.14032,9887.073680445254,9144.571549215363,12048.624500236778,NA
71006,NA,NA,015,22,12158,213.12326447876447,204.876238996139,59.34314325356746,43340,"Shreveport-Bossier City, LA Metro Area","Shreveport, LA",13135,1163,0.37892585553816743,0.3410880236864563,248,64.11187585422014,32.722679,-93.630387,-93.749298,32.511799,32.513603,-93.750556,32.525152,-93.750179,25988.246985723417,25858.120302644595,24690.88135363899,NA
71104,NA,NA,015,22,14802,3.9709644787644782,3.959771428571429,3738.0945509120297,43340,"Shreveport-Bossier City, LA Metro Area","Shreveport, LA",14744,891,0.35259125532835006,0.30812447985083835,574,3723.4472408219817,32.483775,-93.731646,-93.749298,32.511799,32.513603,-93.750556,32.525152,-93.750179,3532.521052983096,3765.2864031291638,4923.72876324053,NA
71105,NA,NA,015,22,21907,9.973071042471044,9.196025482625483,2382.224803681765,43340,"Shreveport-Bossier City, LA Metro Area","Shreveport, LA",20824,983,0.377074644067079,0.33663327305020935,2016,2264.45653498284,32.456691,-93.70989,-93.749298,32.511799,32.513603,-93.750556,32.525152,-93.750179,7164.284716201397,7397.23893757252,8508.291321489436,NA
71106,NA,NA,017,22,34814,33.930301158301155,32.438790733590736,1073.2212641931103,43340,"Shreveport-Bossier City, LA Metro Area","Shreveport, LA",35922,1935,0.362429707179303,0.318826020194594,1872,1107.377901199084,32.378473,-93.730665,-93.749298,32.511799,32.513603,-93.750556,32.525152,-93.750179,14944.649592334814,15158.218130603867,16430.8030978163,NA
71108,NA,NA,017,22,20388,8.5556,8.550150579150579,2384.519408314966,43340,"Shreveport-Bossier City, LA Metro Area","Shreveport, LA",18216,1537,0.32242135797367405,0.27770259582338186,382,2130.488794480352,32.443173,-93.787826,-93.749298,32.511799,32.513603,-93.750556,32.525152,-93.750179,8452.901866141905,8585.977431449312,9786.652942271538,NA
71109,NA,NA,017,22,22154,13.823361776061777,12.563371042471042,1763.380220571963,43340,"Shreveport-Bossier City, LA Metro Area","Shreveport, LA",19581,1414,0.32377861998092194,0.2800535131124258,446,1558.5785004522709,32.467911,-93.813872,-93.749298,32.511799,32.513603,-93.750556,32.525152,-93.750179,7786.67153287897,7824.044287573241,8738.680476065148,NA
71111,NA,NA,015,22,38456,47.610192664092665,45.68100888030888,841.8377996151642,43340,"Shreveport-Bossier City, LA Metro Area","Shreveport, LA",43975,1532,0.36635979748893055,0.32415377620946756,2588,962.653870347328,32.573112,-93.699378,-93.749298,32.511799,32.513603,-93.750556,32.525152,-93.750179,8278.306210151199,8182.229316007264,7157.297814688618,NA
71112,23.96941097813773,0.8759575339859313,015,22,31358,45.425198455598455,42.78221467181467,732.9681326819892,43340,"Shreveport-Bossier City, LA Metro Area","Shreveport, LA",34682,1228,0.3566505706111731,0.31048304900739054,795,810.6639702046288,32.444413,-93.63312,-93.749298,32.511799,32.513603,-93.750556,32.525152,-93.750179,13240.149297242571,13451.544186888374,14198.805668071163,23.0934534441518
71115,NA,NA,017,22,14506,117.8297332046332,110.34702277992278,131.4580097818399,43340,"Shreveport-Bossier City, LA Metro Area","Shreveport, LA",15639,1491,0.3676339211055808,0.3269333743811268,396,141.7256180186264,32.268803,-93.579561,-93.749298,32.511799,32.513603,-93.750556,32.525152,-93.750179,31405.16183390365,31638.130164159764,32734.11926662198,NA
71118,NA,NA,017,22,24761,13.308447876447875,13.20844054054054,1874.6346265481757,43340,"Shreveport-Bossier City, LA Metro Area","Shreveport, LA",25221,1753,0.3471824479059644,0.3022829397125709,776,1909.4608422992424,32.393679,-93.804064,-93.749298,32.511799,32.513603,-93.750556,32.525152,-93.750179,14119.60114936412,14264.72136926678,15485.962987509152,NA
71203,NA,NA,073,22,37105,125.45874749034748,118.84393127413128,312.21619482118757,33740,"Monroe, LA Metro Area","Monroe, LA",39071,1541,0.38094112020424586,0.3432070331238707,1166,328.7588990124948,32.582214,-92.01842,-92.113297,32.505299,32.501057,-92.109939,32.509311,-92.119301,12352.267927157947,12465.13356279115,12469.001053736903,NA
71291,NA,NA,073,22,32644,66.87094401544401,64.76220231660231,504.05944875706376,33740,"Monroe, LA Metro Area","Monroe, LA",32745,1347,0.38968970446031526,0.34726309719558107,1877,505.6190004150856,32.565664,-92.172926,-92.113297,32.505299,32.501057,-92.109939,32.509311,-92.119301,8744.83846071841,9309.658067618811,8042.341246087169,NA
71854,NA,NA,091,05,36438,284.13956718146716,278.4516467181467,130.85934462755444,45500,"Texarkana, TX-AR Metro Area","Texarkana, TX",36538,676,0.33933100650316617,0.3013634400254996,1129,131.2184734069264,33.451415,-93.881829,-94.037102,33.426701,33.423147,-94.039754,33.425125,-94.047688,14683.809304069182,15004.126592225371,15682.7729594679,NA
71901,NA,NA,051,05,29491,104.77327027027027,103.24512162162162,285.6406146537386,26300,"Hot Springs, AR Metro Area","Hot Springs, AR",30181,1301,0.3488461872512915,0.2850992738412145,1581,292.3237391361597,34.526453,-92.974072,-93.050932,34.509951,34.509951,-93.050932,34.5037,-93.055179999999993,7285.106196935458,7285.106196935458,7858.950586717294,NA
71909,NA,NA,051,05,15508,83.9828416988417,81.0649193050193,191.3034655798367,26300,"Hot Springs, AR Metro Area","Hot Springs, AR",15872,964,0.3798144446557214,0.3199328646746374,462,195.79369394397528,34.643688,-92.997552,-93.050932,34.509951,34.509951,-93.050932,34.5037,-93.055179999999993,15670.88163543813,15670.88163543813,16454.289183144094,NA
71913,NA,NA,051,05,43436,136.9354173745174,126.69422393822394,342.84120183079045,26300,"Hot Springs, AR Metro Area","Hot Springs, AR",47111,1446,0.35527692993424986,0.29311981131536624,2615,371.8480490710556,34.448083,-93.095565,-93.050932,34.509951,34.509951,-93.050932,34.5037,-93.055179999999993,8012.94340383618,8012.94340383618,7215.705810523998,NA
72002,NA,NA,119,05,14134,58.12625482625483,57.41762471042471,246.1613497820964,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",18314,952,0.35342781049231897,0.2943223987052984,270,318.96129615885906,34.660794,-92.527512,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,25215.41018291437,26034.626594565623,23771.08346693828,NA
72015,NA,NA,053,05,27307,82.15488378378379,81.87368108108109,333.52598343486414,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",29671,1131,0.4045304700159751,0.34379741927935553,1196,362.3997310028877,34.485476,-92.585282,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,40688.31698209383,41879.31376527489,39723.992934208894,NA
72019,NA,NA,125,05,23346,165.14686293436293,164.61730810810812,141.81983819507073,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",26976,1270,0.36206463703042985,0.3026689319279809,612,163.870982401706,34.63803,-92.685264,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,39689.472552951534,40413.27250396693,38174.51837537194,NA
72023,NA,NA,045,05,35026,94.98539575289576,94.2147942084942,371.767515858376,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",36305,958,0.3616491703827482,0.30069937085458764,1191,385.34287852561926,34.964293,-92.063696,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,31003.780198651144,29739.300083753697,31839.078271919116,NA
72032,NA,NA,045,05,31436,121.74155405405403,114.12206795366797,275.45943184943513,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",34482,1310,0.38425431915214353,0.32421228725079376,2161,302.15015043365,35.065889,-92.362874,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,36807.71581502537,35563.99184906644,36180.18784592944,NA
72034,23.194881717453306,5.1886821406586066,045,05,44723,57.02551621621622,56.14964942084942,796.4965135364408,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",49891,858,0.3760843801748795,0.3210022744688108,1488,888.5362689633203,35.049921,-92.486049,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,39310.12012724845,38304.49779489174,38245.519817709974,18.0061995767947
72058,NA,NA,045,05,15911,156.25764903474902,156.11585791505792,101.9178974672587,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",17242,703,0.3932140276518747,0.33689056493109293,545,110.44361687703316,35.245942,-92.3745,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,56675.391063492745,55392.68168814355,56136.25474452409,NA
72076,NA,NA,045,05,37979,74.19993281853282,74.05778648648649,512.829262145583,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",38831,1028,0.3770014676779409,0.3139163668908178,918,524.3337917895452,34.916269,-92.139537,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,22647.89967869165,21332.65121715586,23350.452859872672,NA
72113,NA,NA,119,05,21273,27.9802166023166,26.190947104247105,812.2272140571192,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",25641,1199,0.35676258620493845,0.29464360882342794,1067,979.0023972001408,34.859543,-92.397596,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,17297.50912076595,16540.02439994701,15995.743924153636,NA
72114,NA,NA,119,05,12658,9.122829343629345,7.9855285714285715,1585.117364088968,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",10805,806,0.3471863725122609,0.2792025621578384,801,1353.0726117065335,34.764532,-92.258752,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,2563.5201326059505,1246.3345312341182,3463.4010302390566,NA
72116,NA,NA,119,05,21431,6.864776833976834,6.692076447876448,3202.4439898322676,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",22263,1028,0.37253012789119233,0.31040643144005,1224,3326.770124848853,34.800258,-92.245317,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,6705.393165140157,5325.7623980833,7227.014462877978,NA
72117,NA,NA,119,05,12684,61.09255868725869,55.39593088803089,228.96988635568837,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",14769,1321,0.34669699093027345,0.284955544244846,1002,266.6080299264555,34.775747,-92.140707,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,12449.778836639198,11818.00101047836,14000.576059539657,NA
72118,NA,NA,119,05,22592,30.412038223938225,28.764253667953668,785.419300663789,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",21614,1089,0.3731728172523298,0.31198207429450775,659,751.4187661361162,34.84038,-92.325288,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,11823.60314918685,10758.629428264956,10950.235509740332,NA
72120,23.26189880928797,4.243130345376826,045,05,31610,50.61363127413127,50.25722702702703,628.9642678256197,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",32998,1220,0.35995261252467925,0.30376611810291465,907,656.5821863242581,34.900292,-92.241495,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,17619.874297791335,16230.06918278596,17677.370761043137,19.018768463911144
72202,NA,NA,119,05,9978,10.034323552123553,8.676904633204634,1149.949252849496,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",9545,918,0.3512946663612856,0.2938732789061492,884,1100.0466645067588,34.730509,-92.233147,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,3786.9828447332993,4254.699806249962,5461.283195361177,NA
72204,26.874065903055726,0.7978310855162241,119,05,32505,15.677869498069498,15.451491505791504,2103.6804109050913,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",31580,1265,0.3527787546474229,0.29473002967116646,1097,2043.815639944094,34.717617,-92.358338,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,8491.737647111651,9331.96324596052,7062.24296554028,26.0762348175395
72205,22.555146424930726,1.0487624954254349,119,05,23000,7.854727799227799,7.815898069498069,2942.7200553905177,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",22552,1100,0.3556567676834931,0.29339134481608065,2149,2885.40098648552,34.750326,-92.351206,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,7352.72695945143,7664.064931003215,5651.610029269471,21.50638392950529
72206,NA,NA,119,05,25624,120.0186972972973,114.1176247104247,224.54025015874024,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",23413,1283,0.3669589403034133,0.30565994213349384,789,205.16550409641684,34.632496,-92.234986,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,12836.851013360823,14080.669744906629,13637.78853362441,NA
72207,NA,NA,119,05,10344,3.055673745173745,3.054633590733591,3386.3308618680576,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",10325,675,0.3635385818178146,0.29854505275772436,725,3380.11080324707,34.773531,-92.346499,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,7635.560886590287,7462.581191246833,6012.491741008009,NA
72209,NA,NA,119,05,32376,16.826711196911198,16.48101776061776,1964.4417881378731,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",31771,1704,0.3669703415857018,0.3013103588640977,1340,1927.7328901324552,34.676378,-92.345074,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,10109.17305928026,11351.646029550426,9309.85406380176,NA
72211,NA,NA,119,05,21288,7.591170656370656,7.52577722007722,2828.6779394968016,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",22553,1009,0.38263428762751134,0.32840047812699724,1891,2996.766890711733,34.750556,-92.417622,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,13413.280509202925,13725.490000377302,11719.022534331356,NA
72212,NA,NA,119,05,12705,6.650664092664092,6.6202451737451735,1919.1132150794028,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",12279,921,0.3814179834901885,0.32455945407865483,1041,1854.7651450578503,34.785888,-92.415028,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,13958.545665966076,13873.867682059094,12280.738626351873,NA
72223,NA,NA,119,05,19890,61.83998223938224,59.90071428571429,332.04946280154064,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",23376,934,0.3877676184881163,0.32336467571095634,1409,390.24576382346976,34.788813,-92.511369,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,22524.485117393,22576.532903686195,20820.58179641347,NA
72227,NA,NA,119,05,11462,3.972634362934363,3.770827027027027,3039.651492324431,30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock, AR",12164,1053,0.36846734030252726,0.3153958817784601,522,3225.817549523153,34.775283,-92.374573,-92.271202,34.7439,34.756091,-92.267705,34.746481,-92.289595,10078.61331688162,10003.656765439842,8406.920997481007,NA
72401,NA,NA,031,05,53767,118.45981351351352,117.21866602316602,458.689744766196,27860,"Jonesboro, AR Metro Area","Jonesboro, AR",58725,1809,0.36144256958764737,0.30489932561604677,3371,500.9867625382644,35.886339,-90.656776,-90.709377,35.838336,35.838336,-90.709377,35.842297,-90.704279,7146.626340668366,7146.626340668366,6511.664145447143,NA
72404,NA,NA,031,05,23482,126.60101814671816,126.0272335907336,186.32480719410603,27860,"Jonesboro, AR Metro Area","Jonesboro, AR",27706,1331,0.3379379798950217,0.27546851535978006,735,219.84137246060396,35.773928,-90.77883,-90.709377,35.838336,35.838336,-90.709377,35.842297,-90.704279,9524.85131515508,9524.85131515508,10159.794684611988,NA
72450,NA,NA,031,05,36033,288.12156525096526,287.0055652509653,125.5480881302486,27860,"Jonesboro, AR Metro Area","Jonesboro, AR",39120,577,0.3719941305533849,0.3260667237371462,1265,136.30397712250783,36.079546,-90.51644,-90.709377,35.838336,35.838336,-90.709377,35.842297,-90.704279,31987.922649459677,31987.922649459677,31368.248747308957,NA
72701,25.404964723351192,3.167194927816537,143,05,39782,128.39152741312742,126.55484594594594,314.34592411413206,22220,"Fayetteville-Springdale-Rogers, AR Metro Area","Fayetteville, AR",45104,1699,0.3691816189571539,0.3136719433693728,2127,356.3988376965415,35.992387,-94.085584,-94.164803,36.063099,36.061865,-94.160765,36.06258,-94.157426,10621.980254992404,10277.657455579949,10143.397594406217,22.237769795534653
72703,27.933472067343907,0.551507051221652,087,05,28261,45.83102702702703,44.678962934362936,632.5348249805559,22220,"Fayetteville-Springdale-Rogers, AR Metro Area","Fayetteville, AR",32704,1568,0.3686326372084231,0.3028115272186833,2694,731.9775986753511,36.118332,-94.043243,-94.164803,36.063099,36.061865,-94.160765,36.06258,-94.157426,12545.060601622916,12299.441105796584,12000.850269100154,27.381965016122255
72704,25.598125661591915,2.089544390757109,143,05,21336,76.63429536679537,76.03200231660232,280.61867831857796,22220,"Fayetteville-Springdale-Rogers, AR Metro Area","Fayetteville, AR",26416,1208,0.36688973329979224,0.3080277229740259,786,347.4326493468108,36.105701,-94.296796,-94.164803,36.063099,36.061865,-94.160765,36.06258,-94.157426,12786.464347609612,13174.864355525366,13425.631994842795,23.508581270834807
72712,35.96050696487131,3.853932071667666,007,05,40933,100.59130965250964,99.99169884169883,409.3639819521698,22220,"Fayetteville-Springdale-Rogers, AR Metro Area","Fayetteville, AR",57292,892,0.3604098465532735,0.30436846979864574,3581,572.9675629444143,36.346567,-94.25628,-94.164803,36.063099,36.061865,-94.160765,36.06258,-94.157426,32607.785253559945,32833.662927942685,32836.66314297422,32.10657489320364
72714,NA,NA,007,05,11880,19.28702586872587,18.951462548262548,626.8645477754511,22220,"Fayetteville-Springdale-Rogers, AR Metro Area","Fayetteville, AR",13324,596,0.3811728025639974,0.333321765088776,320,703.0591948282921,36.467299,-94.220903,-94.164803,36.063099,36.061865,-94.160765,36.06258,-94.157426,45276.1999747448,45454.3363922586,45411.929699199914,NA
72715,NA,NA,007,05,15051,29.83508996138996,28.53617876447877,527.435720256111,22220,"Fayetteville-Springdale-Rogers, AR Metro Area","Fayetteville, AR",15839,596,0.3898558978734005,0.349141463075174,192,555.049788926752,36.465817,-94.30454,-94.164803,36.063099,36.061865,-94.160765,36.06258,-94.157426,46551.78517369777,46782.79116464108,46789.96559405173,NA
72719,NA,NA,007,05,8975,8.526371042471043,8.505817374517374,1055.1602044605677,22220,"Fayetteville-Springdale-Rogers, AR Metro Area","Fayetteville, AR",12698,378,0.34691200891657314,0.2835816808999915,141,1492.8606435922325,36.367161,-94.295087,-94.164803,36.063099,36.061865,-94.160765,36.06258,-94.157426,35813.492206329975,36063.07497593652,36089.69180365848,NA
72730,NA,NA,143,05,7585,20.806156756756756,20.701596911196912,366.3968549159358,22220,"Fayetteville-Springdale-Rogers, AR Metro Area","Fayetteville, AR",8481,647,0.366469343666716,0.3088762880064306,212,409.6785400846475,36.030477,-94.268676,-94.164803,36.063099,36.061865,-94.160765,36.06258,-94.157426,10029.692676717748,10322.07747047062,10631.801184105894,NA
72745,NA,NA,007,05,11376,35.18268455598456,32.98196216216216,344.91580410127534,22220,"Fayetteville-Springdale-Rogers, AR Metro Area","Fayetteville, AR",13941,605,0.35336894153329723,0.2881350692494953,487,422.6855858804395,36.247242,-94.103144,-94.164803,36.063099,36.061865,-94.160765,36.06258,-94.157426,21234.66176359578,21276.06061854791,21127.547584104563,NA
72756,NA,NA,007,05,38455,154.87118455598457,139.33040424710424,275.9986250509944,22220,"Fayetteville-Springdale-Rogers, AR Metro Area","Fayetteville, AR",41584,1310,0.3655017716877078,0.30579060838812305,2156,298.45603495307637,36.320391,-93.978383,-94.164803,36.063099,36.061865,-94.160765,36.06258,-94.157426,33178.827916591355,33116.56457179149,32899.683478949955,NA
72758,30.794102904703035,4.233654308528923,007,05,33487,31.673232818532817,30.411613127413126,1101.125410865322,22220,"Fayetteville-Springdale-Rogers, AR Metro Area","Fayetteville, AR",41523,1290,0.3548462019860379,0.295701528255983,1785,1365.366573158562,36.299665,-94.13721,-94.164803,36.063099,36.061865,-94.160765,36.06258,-94.157426,26450.855942354046,26556.24817364363,26454.616216264767,26.560448596174112
72761,NA,NA,007,05,21211,115.127338996139,114.04337142857143,185.99064315881827,22220,"Fayetteville-Springdale-Rogers, AR Metro Area","Fayetteville, AR",22529,722,0.3540998312640528,0.2968367696902242,837,197.5476497913826,36.168191,-94.455335,-94.164803,36.063099,36.061865,-94.160765,36.06258,-94.157426,28626.30334410994,29014.05836083448,29256.274996684137,NA
72762,NA,NA,007,05,35342,60.560094594594595,59.886493436293435,590.1497645307354,22220,"Fayetteville-Springdale-Rogers, AR Metro Area","Fayetteville, AR",41189,1805,0.37242846919335465,0.3144963365520125,1699,687.7844675246579,36.181583,-94.230652,-94.164803,36.063099,36.061865,-94.160765,36.06258,-94.157426,14457.677405790508,14734.288644562144,14793.494454197906,NA
72764,NA,NA,007,05,50230,65.1206471042471,62.2711305019305,806.6338220476468,22220,"Fayetteville-Springdale-Rogers, AR Metro Area","Fayetteville, AR",56913,1778,0.349114493380312,0.2839878093914514,2145,913.954822102284,36.175682,-94.060223,-94.164803,36.063099,36.061865,-94.160765,36.06258,-94.157426,15668.620706916396,15565.070919044709,15327.13495996972,NA
72901,NA,NA,131,05,21591,9.285653667953667,8.777730501930503,2459.7474250606642,22900,"Fort Smith, AR-OK Metro Area","Fort Smith, AR",21537,1097,0.3541665768011969,0.29928653417756984,1662,2453.5954931930673,35.366187,-94.416458,-94.426598,35.387699,35.387139,-94.424988,35.385924,-94.398547,2565.4783174027143,2457.512468126455,2733.179309932889,NA
72903,NA,NA,131,05,26148,18.108696525096526,16.758647104247103,1560.2691456742575,22900,"Fort Smith, AR-OK Metro Area","Fort Smith, AR",24758,1212,0.3400154730381036,0.2908994353812831,2003,1477.3268895748536,35.350978,-94.361247,-94.426598,35.387699,35.387139,-94.424988,35.385924,-94.398547,7204.203356980259,7048.577021315662,5157.30791840803,NA
72908,NA,NA,131,05,13378,8.15803474903475,8.113328185328186,1648.8917611137972,22900,"Fort Smith, AR-OK Metro Area","Fort Smith, AR",13303,918,0.3472656842708363,0.3030350479916408,474,1639.64771252032,35.305453,-94.410646,-94.426598,35.387699,35.387139,-94.424988,35.385924,-94.398547,9269.44795572537,9186.019231406646,9025.104676429934,NA
72921,NA,NA,033,05,13787,88.19531505791505,85.86584324324325,160.56442794073294,22900,"Fort Smith, AR-OK Metro Area","Fort Smith, AR",13729,845,0.33958504080813007,0.2870658656158936,366,159.88895562474232,35.477101,-94.196225,-94.426598,35.387699,35.387139,-94.424988,35.385924,-94.398547,23144.538848073586,23039.875572467365,20971.243945502694,NA
72923,NA,NA,131,05,4735,7.6718606177606175,7.505846718146718,630.8415529659427,22900,"Fort Smith, AR-OK Metro Area","Fort Smith, AR",4999,87,0.3421836323795901,0.2936133704975914,79,666.0141337437693,35.314863,-94.309688,-94.426598,35.387699,35.387139,-94.424988,35.385924,-94.398547,13357.175179043994,13203.254710672913,11299.027763023369,NA
